object_type,object_id,st_astext
way,233243459,POINT (31.409544 41.248129)
way,266616794,POINT (36.328710 41.262853)
way,266616794,POINT (36.327498 41.262063)
way,266616794,POINT (36.328224 41.262536)
way,266616794,POINT (36.331225 41.264494)
way,266616794,POINT (36.329109 41.263114)
way,266616794,POINT (36.330452 41.263990)
way,266616794,POINT (36.326037 41.261401)
way,211598317,POINT (36.348064 41.260589)
way,211598345,POINT (36.348360 41.260899)
way,211572262,POINT (36.361081 41.261809)
way,266616794,POINT (36.333326 41.265929)
way,272372428,POINT (36.338939 41.268133)
way,272372428,POINT (36.346671 41.273344)
way,170573114,POINT (27.986747 41.275503)
way,170573114,POINT (27.986720 41.275497)
way,180257888,POINT (27.986737 41.275476)
way,170579544,POINT (28.000360 41.279066)
way,212406541,POINT (36.329883 41.284035)
way,102991906,POINT (36.332742 41.282652)
way,212744691,POINT (36.339551 41.278473)
way,103038853,POINT (36.336338 41.279554)
way,212350196,POINT (36.310281 41.287393)
way,212350180,POINT (36.310757 41.287820)
way,212350175,POINT (36.311032 41.288005)
way,212350201,POINT (36.311366 41.288182)
way,212336588,POINT (36.314590 41.289051)
way,223087478,POINT (36.315215 41.289171)
way,212406592,POINT (36.328420 41.288207)
way,170140827,POINT (36.328573 41.289319)
way,170140827,POINT (36.328658 41.289325)
way,277615257,POINT (36.328620 41.289203)
way,277615257,POINT (36.328701 41.289208)
way,264072468,POINT (36.329031 41.288434)
way,264072468,POINT (36.329110 41.288285)
way,103186709,POINT (36.329120 41.288454)
way,103186709,POINT (36.329192 41.288322)
way,212406574,POINT (36.332240 41.288749)
way,104352625,POINT (36.335250 41.285725)
way,194657899,POINT (69.206214 41.287266)
way,211571165,POINT (36.322807 41.303003)
way,211571159,POINT (36.323478 41.302814)
way,211571147,POINT (36.323906 41.302695)
way,211571167,POINT (36.324292 41.302585)
way,211571167,POINT (36.322320 41.303142)
way,211571167,POINT (36.324821 41.302422)
way,211571167,POINT (36.325808 41.302123)
way,211571167,POINT (36.325313 41.302270)
way,211571167,POINT (36.326360 41.301966)
way,211571167,POINT (36.324821 41.302422)
way,211571167,POINT (36.325808 41.302123)
way,211571167,POINT (36.325313 41.302270)
way,211571167,POINT (36.326360 41.301966)
way,211608673,POINT (36.326920 41.299043)
way,211608646,POINT (36.327956 41.295131)
way,242982496,POINT (69.271405 41.297955)
way,265402192,POINT (27.967284 41.321656)
way,230321553,POINT (36.300939 41.324259)
way,230321553,POINT (36.300533 41.324409)
way,268314339,POINT (36.301027 41.324419)
way,245029234,POINT (36.321929 41.320575)
way,245029234,POINT (36.322003 41.320558)
way,245028099,POINT (36.322037 41.320812)
way,245028099,POINT (36.322076 41.320896)
way,245029343,POINT (36.322110 41.320792)
way,245029343,POINT (36.322148 41.320876)
way,199297107,POINT (69.265016 41.316467)
way,211572590,POINT (36.265372 41.336832)
way,211572559,POINT (36.265619 41.336230)
way,211572559,POINT (36.266777 41.335842)
way,211572593,POINT (36.266908 41.335955)
way,242788606,POINT (27.104108 41.352401)
way,329105288,POINT (36.240385 41.352607)
way,329075960,POINT (36.248716 41.345278)
way,174693872,POINT (41.299525 41.349024)
way,174693549,POINT (41.304668 41.351940)
way,189108057,POINT (36.231998 41.359219)
way,189108062,POINT (36.232060 41.359155)
way,230321551,POINT (36.232160 41.359342)
way,230321551,POINT (36.232220 41.359278)
way,189067300,POINT (36.226893 41.368190)
way,189067300,POINT (36.226678 41.368137)
way,189067302,POINT (36.227226 41.367058)
way,189067302,POINT (36.227014 41.366997)
way,189067252,POINT (36.227349 41.365768)
way,189067275,POINT (36.227769 41.365013)
way,189067275,POINT (36.227536 41.365013)
way,296916894,POINT (27.360264 41.385134)
way,280187711,POINT (33.778716 41.420085)
way,323640124,POINT (33.771706 41.425390)
way,337216546,POINT (27.910664 41.451616)
way,86094901,POINT (36.081061 41.493632)
way,86094903,POINT (36.081237 41.493637)
way,86094903,POINT (36.081091 41.493689)
way,347756951,POINT (26.833183 41.545257)
way,321456926,POINT (35.888332 41.562212)
way,141762218,POINT (27.761262 41.569005)
way,141762218,POINT (27.763525 41.571852)
way,320178516,POINT (27.772103 41.574095)
way,145953872,POINT (25.374889 41.638660)
way,294883556,POINT (41.643999 41.645592)
way,351974574,POINT (26.576729 41.691634)
way,351974371,POINT (26.579469 41.690525)
way,172890776,POINT (44.814660 41.692168)
way,186263984,POINT (44.809796 41.690253)
way,186263983,POINT (44.809717 41.690218)
way,370150159,POINT (44.809313 41.690038)
way,133607532,POINT (44.808561 41.690138)
way,163906168,POINT (44.803179 41.696901)
way,370018349,POINT (44.803123 41.696467)
way,370018349,POINT (44.803344 41.696547)
way,191896829,POINT (44.802777 41.696762)
way,28519430,POINT (44.802811 41.696699)
way,80624588,POINT (44.750136 41.711887)
way,218562674,POINT (44.749023 41.711777)
way,364098971,POINT (44.787086 41.706770)
way,363312471,POINT (44.729342 41.724900)
way,363312471,POINT (44.729405 41.724483)
way,268399888,POINT (44.727943 41.724363)
way,248215115,POINT (44.735378 41.722667)
way,79689907,POINT (44.786246 41.719642)
way,261175367,POINT (140.724835 41.764088)
way,26646897,POINT (140.733670 41.780772)
way,155826365,POINT (140.733670 41.780772)
way,182195061,POINT (140.736638 41.805140)
way,52587405,POINT (140.754706 41.814142)
way,182026113,POINT (140.768911 41.814326)
way,180724470,POINT (140.749863 41.824760)
way,186871487,POINT (33.003283 41.894634)
way,205011982,POINT (35.127141 42.020650)
way,115153798,POINT (35.169921 42.019933)
way,114982777,POINT (35.180448 42.017572)
way,64853362,POINT (141.019566 42.352771)
way,226174899,POINT (141.015614 42.352785)
way,364939742,POINT (141.015087 42.354866)
way,104901857,POINT (141.023049 42.346330)
way,365032094,POINT (141.021732 42.352815)
way,223086240,POINT (141.016857 42.348561)
way,226175273,POINT (141.018455 42.349977)
way,363552003,POINT (141.028809 42.354459)
way,363915851,POINT (141.025943 42.350506)
way,313035702,POINT (141.031952 42.352538)
way,364133857,POINT (141.018722 42.357794)
way,226175153,POINT (141.018356 42.358048)
way,226175587,POINT (141.024474 42.359331)
way,226175587,POINT (141.025048 42.360220)
way,365074397,POINT (141.024590 42.360377)
way,365071692,POINT (141.023720 42.358393)
way,365224049,POINT (141.042583 42.359846)
way,226174074,POINT (141.041463 42.359890)
way,226174958,POINT (141.039610 42.363378)
way,226175474,POINT (141.036621 42.364440)
way,365040035,POINT (141.035310 42.362250)
way,365092389,POINT (141.037874 42.364987)
way,183133470,POINT (141.534500 42.619561)
way,183150399,POINT (141.557773 42.626204)
way,64376346,POINT (141.687288 42.669710)
way,106225600,POINT (74.616175 42.834024)
way,106225602,POINT (74.615989 42.833531)
way,106225602,POINT (74.616119 42.833522)
way,106225603,POINT (74.615934 42.833040)
way,106225603,POINT (74.616068 42.833032)
way,160661600,POINT (74.567106 42.840998)
way,224476581,POINT (141.574339 42.980177)
way,106738345,POINT (41.021586 42.997301)
way,221973593,POINT (74.468288 43.053651)
way,238821012,POINT (74.470376 43.053896)
way,327551299,POINT (141.480176 43.047052)
way,265099547,POINT (141.322512 43.079304)
way,265099547,POINT (141.322658 43.079367)
way,170908711,POINT (141.489628 43.080237)
way,170908711,POINT (141.490043 43.080525)
way,170908721,POINT (141.489820 43.080089)
way,31098258,POINT (141.508303 43.077171)
way,154499743,POINT (141.350629 43.102139)
way,129409876,POINT (141.369003 43.135774)
way,349690370,POINT (141.353810 43.158673)
way,151598354,POINT (141.022497 43.179207)
way,151598355,POINT (141.023865 43.178298)
way,259739803,POINT (140.988519 43.185774)
way,151600927,POINT (140.996338 43.191769)
way,372361647,POINT (76.893257 43.203554)
way,260689569,POINT (140.985778 43.202408)
way,260689569,POINT (140.985980 43.202331)
way,260689563,POINT (140.991610 43.201895)
way,260689563,POINT (140.992336 43.202027)
way,264995426,POINT (76.947466 43.218761)
way,327360450,POINT (76.897569 43.232394)
way,269327256,POINT (76.933339 43.227811)
way,24041379,POINT (76.934665 43.226804)
way,275176532,POINT (76.869187 43.254969)
way,345833419,POINT (76.908637 43.251606)
way,345834063,POINT (76.909812 43.251806)
way,27108752,POINT (76.909972 43.250669)
way,185305722,POINT (77.011082 43.346980)
way,372504733,POINT (77.011243 43.346930)
way,369437881,POINT (39.972872 43.411581)
way,369797627,POINT (39.970670 43.412596)
way,327716039,POINT (39.721288 43.614206)
way,191703234,POINT (142.399282 43.754903)
way,211081568,POINT (142.411208 43.752761)
way,199029168,POINT (142.363392 43.755012)
way,199029167,POINT (142.363132 43.755071)
way,199029175,POINT (142.363510 43.755287)
way,199029167,POINT (142.363250 43.755346)
way,199029160,POINT (142.363367 43.755615)
way,199029160,POINT (142.363622 43.755557)
way,121249588,POINT (142.390319 43.762569)
way,121249595,POINT (142.391468 43.764815)
way,121249587,POINT (142.390161 43.764886)
way,69340089,POINT (142.408297 43.763895)
way,142759400,POINT (142.377104 43.772492)
way,178760493,POINT (142.385015 43.785252)
way,178760546,POINT (142.388549 43.793620)
way,178760539,POINT (142.396198 43.788593)
way,178825744,POINT (142.414813 43.789352)
way,178825526,POINT (142.407036 43.790261)
way,178825531,POINT (142.413733 43.790763)
way,178825532,POINT (142.424126 43.797283)
way,178825532,POINT (142.423110 43.796641)
way,178758028,POINT (142.430754 43.813702)
way,53348097,POINT (43.061676 44.052956)
way,215459692,POINT (48.037331 46.331704)
way,36829365,POINT (48.051567 46.349245)
way,320986414,POINT (48.062439 46.354292)
way,292339519,POINT (48.075282 46.350358)
way,145241645,POINT (48.051971 46.361517)
way,108195342,POINT (106.901734 47.899079)
way,108195342,POINT (106.901732 47.899012)
way,246308266,POINT (106.854745 47.912964)
way,246308266,POINT (106.855072 47.912990)
way,246308266,POINT (106.854745 47.912964)
way,246308266,POINT (106.855072 47.912990)
way,242313344,POINT (106.888508 47.910759)
way,242313350,POINT (106.890581 47.912486)
way,349689239,POINT (106.888459 47.912545)
way,349689239,POINT (106.887268 47.912553)
way,349689239,POINT (106.889463 47.912538)
way,239080382,POINT (106.943356 47.908101)
way,134370626,POINT (106.943187 47.908103)
way,242315439,POINT (106.878110 47.921884)
way,330181379,POINT (106.875893 47.922725)
way,258735491,POINT (71.419833 51.132350)
way,23983668,POINT (71.439030 51.132411)
way,269121214,POINT (71.503937 51.147727)
way,24672247,POINT (71.478502 51.157338)
way,38776478,POINT (71.447582 51.167808)
way,317694449,POINT (51.367731 51.210511)
way,351053450,POINT (-80.540685 8.250341)
way,89589609,POINT (-82.437615 8.424098)
way,89589609,POINT (-82.441081 8.420031)
way,303406828,POINT (-82.595605 8.498542)
way,366534343,POINT (-82.624146 8.519544)
way,207250948,POINT (-79.758024 8.882232)
way,30904790,POINT (-79.588095 8.909875)
way,228589472,POINT (-79.707421 8.922299)
way,160391517,POINT (-79.705265 8.919610)
way,207250948,POINT (-79.705156 8.919484)
way,193103767,POINT (-79.688505 8.934245)
way,168292527,POINT (-79.570453 8.940980)
way,147612377,POINT (-79.570380 8.940908)
way,168292527,POINT (-79.559182 8.945685)
way,147612377,POINT (-79.559107 8.945640)
way,180300634,POINT (-79.559939 8.980368)
way,82306569,POINT (-79.516817 8.978183)
way,82306577,POINT (-79.516701 8.977822)
way,265035146,POINT (-79.503089 8.993242)
way,85687435,POINT (-79.590011 8.996056)
way,31843693,POINT (-79.512853 9.014209)
way,180571463,POINT (-79.503598 9.007668)
way,265859321,POINT (-79.502768 9.008248)
way,265859317,POINT (-79.501895 9.008858)
way,29425218,POINT (-79.517109 9.018974)
way,179846735,POINT (-79.478171 9.022789)
way,81759970,POINT (-79.479306 9.039542)
way,180579582,POINT (-79.417352 9.042723)
way,326924076,POINT (-79.418876 9.047629)
way,326924076,POINT (-79.417302 9.044968)
way,326924076,POINT (-79.416572 9.043750)
way,326924069,POINT (-79.418833 9.047654)
way,326924069,POINT (-79.416337 9.043465)
way,326924069,POINT (-79.417251 9.044999)
way,326924069,POINT (-79.416524 9.043779)
way,326919113,POINT (-79.415964 9.040451)
way,326919113,POINT (-79.415899 9.040488)
way,326925172,POINT (-79.408868 9.041813)
way,179978204,POINT (-79.505559 9.052815)
way,343711245,POINT (-79.453308 9.051965)
way,343711244,POINT (-79.453295 9.051868)
way,180582184,POINT (-79.422223 9.053258)
way,180582184,POINT (-79.422180 9.053282)
way,326924076,POINT (-79.420543 9.050427)
way,326924069,POINT (-79.420498 9.050454)
way,326924076,POINT (-79.418876 9.047629)
way,326924076,POINT (-79.417302 9.044968)
way,326924076,POINT (-79.416572 9.043750)
way,326924069,POINT (-79.418833 9.047654)
way,326924069,POINT (-79.416337 9.043465)
way,326924069,POINT (-79.417251 9.044999)
way,326924069,POINT (-79.416524 9.043779)
way,180608025,POINT (-79.489464 9.060408)
way,317877891,POINT (-79.478673 9.063294)
way,179886889,POINT (-79.473231 9.061466)
way,179891275,POINT (-79.462769 9.057854)
way,326924058,POINT (-79.426021 9.059773)
way,179996811,POINT (-79.425684 9.059158)
way,176380835,POINT (-79.425650 9.059177)
way,176380803,POINT (-79.425465 9.058783)
way,176380803,POINT (-79.425431 9.058804)
way,176380823,POINT (-79.425253 9.058424)
way,176380823,POINT (-79.425220 9.058441)
way,179996900,POINT (-79.424997 9.057987)
way,179996900,POINT (-79.424964 9.058007)
way,179996951,POINT (-79.424775 9.057608)
way,179996951,POINT (-79.424741 9.057629)
way,179996824,POINT (-79.424562 9.057241)
way,179996824,POINT (-79.424525 9.057263)
way,179996892,POINT (-79.424299 9.056785)
way,179996892,POINT (-79.424258 9.056810)
way,179996806,POINT (-79.424079 9.056404)
way,179996806,POINT (-79.424035 9.056431)
way,179996982,POINT (-79.423840 9.055991)
way,179996982,POINT (-79.423795 9.056024)
way,193406161,POINT (-79.502479 9.065877)
way,83438659,POINT (-79.502387 9.065831)
way,179978359,POINT (-79.500748 9.067181)
way,179978359,POINT (-79.500644 9.067120)
way,180046028,POINT (-79.496295 9.069951)
way,180046028,POINT (-79.496231 9.069862)
way,179978342,POINT (-79.491662 9.070267)
way,179981170,POINT (-79.480146 9.069393)
way,67794261,POINT (-79.875804 9.330449)
way,67794261,POINT (-79.875750 9.330604)
way,365598389,POINT (-79.888262 9.340616)
way,270263113,POINT (-83.926218 9.863483)
way,270263114,POINT (-83.926506 9.863524)
way,232452719,POINT (-83.918388 9.865277)
way,232452719,POINT (-83.918504 9.864455)
way,107708957,POINT (-83.941692 9.867832)
way,367134607,POINT (-83.941701 9.867922)
way,232452719,POINT (-83.918388 9.865277)
way,232452719,POINT (-83.918504 9.864455)
way,342376464,POINT (-84.016980 9.900538)
way,39933979,POINT (-83.677249 9.898653)
way,256923215,POINT (-83.684654 9.904338)
way,333003553,POINT (-84.243776 9.917241)
way,333003556,POINT (-84.242059 9.917398)
way,333003556,POINT (-84.241125 9.917486)
way,333003556,POINT (-84.240230 9.917569)
way,333003556,POINT (-84.242885 9.917321)
way,52938094,POINT (-84.107579 9.922797)
way,25370433,POINT (-84.200601 9.932819)
way,47138126,POINT (-84.091291 9.925915)
way,47138126,POINT (-84.091236 9.925918)
way,222643717,POINT (-84.061557 9.932018)
way,222643717,POINT (-84.061565 9.931932)
way,298479970,POINT (-84.060222 9.932170)
way,303048278,POINT (-84.268678 9.942677)
way,37889931,POINT (-84.270850 9.944306)
way,337481664,POINT (-84.043575 9.938904)
way,32470766,POINT (-84.190293 9.945855)
way,25266061,POINT (-84.062380 9.950547)
way,172366828,POINT (-84.162963 9.958557)
way,362628083,POINT (-83.998595 9.969087)
way,362628090,POINT (-84.000194 9.969948)
way,101346219,POINT (-84.831760 9.978507)
way,363249248,POINT (-84.009474 9.982329)
way,220381164,POINT (-84.219766 9.999587)
way,29230181,POINT (-84.173431 9.997655)
way,29230181,POINT (-84.173441 9.997590)
way,260383391,POINT (-84.142990 10.000467)
way,238143098,POINT (-83.782807 10.223211)
way,306275621,POINT (-83.782698 10.223740)
way,286990217,POINT (-63.261375 10.643217)
way,368994741,POINT (-63.258466 10.646922)
way,368994741,POINT (-63.258804 10.644969)
way,368994741,POINT (-63.258665 10.645768)
way,283714332,POINT (-61.278208 10.637915)
way,172122213,POINT (-61.505648 10.651807)
way,123561881,POINT (-61.469454 10.649701)
way,206336345,POINT (-63.251997 10.661937)
way,369155612,POINT (-63.254273 10.669686)
way,369155612,POINT (-63.250696 10.671003)
way,369155612,POINT (-63.253892 10.669678)
way,369155612,POINT (-63.255858 10.669978)
way,369155612,POINT (-63.246851 10.671346)
way,366118877,POINT (-61.553933 10.687138)
way,132574708,POINT (-60.801475 11.180330)
way,229841700,POINT (-60.801161 11.180597)
way,229841702,POINT (-60.802227 11.181271)
way,229841707,POINT (-60.801824 11.180033)
way,312703945,POINT (-86.193112 11.836744)
way,312703944,POINT (-86.193157 11.836916)
way,312704934,POINT (-86.194654 11.843010)
way,312700516,POINT (-86.200456 11.854811)
way,317883860,POINT (-86.217201 12.131970)
way,287826439,POINT (-86.236712 12.144292)
way,39023088,POINT (-86.215153 12.138181)
way,262617800,POINT (-86.304534 12.151906)
way,333323352,POINT (-86.099602 12.193538)
way,256387087,POINT (-86.096077 12.195994)
way,274710464,POINT (-85.514126 12.381490)
way,242379029,POINT (-85.514483 12.382275)
way,268191654,POINT (-85.516600 12.382148)
way,268191654,POINT (-85.514766 12.382899)
way,270276659,POINT (-86.883006 12.434995)
